datetime,ISWR,ILWR,Sf,Rf,TA,RH,VW,P,TAMAX,TAMIN,Pr
1993-02-27,164.302544,209.017593,0.000006,0.000000,260.623046,88.084466,4.227197,73405.656859,260.623046,260.623046,0.000006
1993-02-28,142.185326,235.511522,0.000037,0.000000,262.869655,91.034815,6.778410,73387.944652,262.869655,262.869655,0.000037
1993-03-01,134.477592,242.147444,0.000016,0.000000,266.895397,82.185156,8.551525,73208.539240,266.895397,266.895397,0.000016
1993-03-02,150.670850,244.331711,0.000011,0.000000,266.270229,83.990109,5.465591,73111.708309,266.270229,266.270229,0.000011
1993-03-03,138.691982,243.427508,0.000040,0.000000,263.246741,92.548956,3.436228,73227.143830,263.246741,263.246741,0.000040
1993-03-04,174.131013,207.443032,0.000028,0.000000,258.035620,91.402583,7.410409,73477.877322,258.035620,258.035620,0.000028
1993-03-05,201.877939,166.665038,0.000003,0.000000,257.514370,66.732740,9.543271,73626.688473,257.514370,257.514370,0.000003
1993-03-06,143.780629,241.933145,0.000053,0.000000,262.922167,93.480777,11.720521,73830.591952,262.922167,262.922167,0.000053
1993-03-07,130.727581,235.943768,0.000057,0.000000,263.228354,85.483921,11.751552,73803.476661,263.228354,263.228354,0.000057
1993-03-08,206.973027,164.105531,0.000001,0.000000,263.533497,22.973375,4.538486,73881.763994,263.533497,263.533497,0.000001
1993-03-09,215.958236,160.082236,0.000000,0.000000,266.942609,24.279324,1.212186,74486.782190,266.942609,266.942609,0.000000
1993-03-10,219.681475,155.181962,0.000000,0.000000,267.202065,24.643280,2.294558,74822.624453,267.202065,267.202065,0.000000
1993-03-11,209.965507,196.017152,0.000000,0.000000,267.926584,53.158541,3.685941,74950.761564,267.926584,267.926584,0.000000
1993-03-12,205.005185,214.000039,0.000000,0.000000,268.609953,76.676269,1.894913,74929.462099,268.609953,268.609953,0.000000
1993-03-13,212.494881,206.833479,0.000000,0.000000,269.049210,41.550008,3.190963,74809.099064,269.049210,269.049210,0.000000
1993-03-14,224.734809,187.089349,0.000000,0.000000,268.989757,33.851080,1.204841,74931.306965,268.989757,268.989757,0.000000
1993-03-15,226.752863,191.787996,0.000000,0.000000,269.096111,56.168221,2.183144,75217.452330,269.096111,269.096111,0.000000
1993-03-16,210.640200,217.516645,0.000004,0.000000,268.310796,77.765658,5.878505,75390.670285,268.310796,268.310796,0.000004
1993-03-17,143.544795,284.475825,0.000030,0.000011,271.683914,92.095704,10.687337,75422.067732,271.683914,271.683914,0.000041
1993-03-18,230.237689,228.930072,0.000000,0.000000,277.255023,43.532350,4.743431,75494.988241,277.255023,277.255023,0.000000
1993-03-19,217.373115,202.572502,0.000001,0.000000,273.414742,31.782407,6.075009,75322.533401,273.414742,273.414742,0.000001
1993-03-20,237.166938,193.856202,0.000000,0.000000,274.404483,36.228743,4.479771,75278.072540,274.404483,274.404483,0.000000
1993-03-21,189.409225,245.455910,0.000006,0.000001,272.866622,69.494794,3.961788,74854.653171,272.866622,272.866622,0.000007
1993-03-22,158.001462,263.793764,0.000057,0.000000,271.455567,84.544182,2.599810,74700.512798,271.455567,271.455567,0.000057
1993-03-23,142.121158,278.069136,0.000028,0.000000,270.873758,90.459661,2.974782,74838.144803,270.873758,270.873758,0.000028
1993-03-24,87.727182,282.220493,0.000198,0.000000,267.806672,95.287195,3.045804,74465.956955,267.806672,267.806672,0.000198
1993-03-25,164.213165,230.453531,0.000109,0.000000,260.220264,91.815123,10.172357,74167.743840,260.220264,260.220264,0.000109
1993-03-26,227.327422,193.228762,0.000041,0.000000,257.122475,89.905990,10.466736,73945.423683,257.122475,257.122475,0.000041
1993-03-27,248.562706,185.301445,0.000016,0.000000,256.070080,93.710022,9.332812,73727.888818,256.070080,256.070080,0.000016
1993-03-28,261.493112,169.380257,0.000008,0.000000,255.371756,85.300546,7.437209,73442.720535,255.371756,255.371756,0.000008
1993-03-29,270.544581,149.090776,0.000000,0.000000,257.483024,53.207828,6.964422,73845.096245,257.483024,257.483024,0.000000
1993-03-30,275.688126,162.038313,0.000000,0.000000,263.022826,45.775871,9.781974,74365.216744,263.022826,263.022826,0.000000
1993-03-31,264.268561,204.870117,0.000000,0.000000,269.621373,64.990305,6.073428,74781.461710,269.621373,269.621373,0.000000
1993-04-01,265.723089,206.872820,0.000001,0.000000,270.978258,49.303017,3.259206,74339.882916,270.978258,270.978258,0.000001
1993-04-02,208.818962,256.652697,0.000034,0.000000,267.694630,88.295706,3.094114,73747.655277,267.694630,267.694630,0.000034
1993-04-03,215.577686,253.460380,0.000016,0.000000,266.039605,91.714824,3.081784,73664.815131,266.039605,266.039605,0.000016
1993-04-04,168.574020,241.394291,0.000110,0.000000,265.217706,85.536881,4.714531,73668.481072,265.217706,265.217706,0.000110
1993-04-05,281.118024,209.348359,0.000016,0.000000,265.441054,64.408798,4.245250,73988.730900,265.441054,265.441054,0.000016
1993-04-06,189.496028,256.199655,0.000089,0.000000,269.002199,87.140043,7.915273,73855.371302,269.002199,269.002199,0.000089
1993-04-07,211.649080,256.542886,0.000132,0.000000,267.055604,93.092744,9.537049,73889.838838,267.055604,267.055604,0.000132
1993-04-08,204.627794,246.072236,0.000047,0.000000,267.954438,76.442688,7.849009,74143.374121,267.954438,267.954438,0.000047
1993-04-09,287.586982,204.808670,0.000001,0.000000,271.226541,32.276217,3.913912,74405.412385,271.226541,271.226541,0.000001
1993-04-10,179.616844,266.113714,0.000051,0.000000,270.582257,84.116924,2.236182,74048.684638,270.582257,270.582257,0.000051
1993-04-11,173.260482,253.497987,0.000062,0.000000,267.554946,85.197911,4.351957,73450.598670,267.554946,267.554946,0.000062
1993-04-12,258.443819,220.822858,0.000032,0.000000,266.280771,77.276070,2.060190,73197.437795,266.280771,266.280771,0.000032
1993-04-13,159.201347,243.961535,0.000073,0.000000,266.733082,80.349007,2.822867,73210.032869,266.733082,266.733082,0.000073
1993-04-14,292.159349,207.424583,0.000003,0.000000,267.786490,61.076705,1.830004,73859.261340,267.786490,267.786490,0.000003
1993-04-15,247.023286,235.594961,0.000042,0.000000,267.584816,80.978848,5.725057,73872.670008,267.584816,267.584816,0.000042
1993-04-16,272.564929,234.218896,0.000024,0.000000,266.892517,83.153989,5.283855,74415.791766,266.892517,266.892517,0.000024
1993-04-17,277.954166,230.977549,0.000020,0.000000,266.627190,80.065272,5.644399,74612.143976,266.627190,266.627190,0.000020
1993-04-18,253.676767,251.845385,0.000016,0.000000,269.469747,85.739904,6.040237,74780.477704,269.469747,269.469747,0.000016
1993-04-19,292.206099,224.285545,0.000000,0.000000,272.151543,61.843528,7.035081,74922.239286,272.151543,272.151543,0.000000
